"source_account_id","owner_source_id","owner_type","account_type","currency","opened_date","closed_date","status","balance_snapshot","balance_snapshot_at"
"ACC-0010763","CUST-009082","INDIVIDUAL","WALLET","IDR","2025-04-11","","ACTIVE","2808161.00","2026-09-30T00:00:00+07:00"
"ACC-0010764","CUST-009083","INDIVIDUAL","WALLET","IDR","2023-04-26","","ACTIVE","158288305.00","2026-09-30T00:00:00+07:00"
"ACC-0010765","CUST-009084","INDIVIDUAL","WALLET","IDR","2025-05-25","","ACTIVE","212164675.00","2026-09-30T00:00:00+07:00"
"ACC-0010766","CUST-009085","INDIVIDUAL","WALLET","IDR","2020-12-06","","ACTIVE","237914198.00","2026-09-30T00:00:00+07:00"
"ACC-0010767","CUST-009086","INDIVIDUAL","WALLET","IDR","2024-06-17","","ACTIVE","198907806.00","2026-09-30T00:00:00+07:00"
"ACC-0010768","CUST-009087","INDIVIDUAL","WALLET","IDR","2020-12-13","","ACTIVE","43922675.00","2026-09-30T00:00:00+07:00"
"ACC-0010769","CUST-009088","INDIVIDUAL","WALLET","IDR","2024-09-27","","ACTIVE","93477185.00","2026-09-30T00:00:00+07:00"
"ACC-0010770","CUST-009088","INDIVIDUAL","WALLET","IDR","2021-02-22","","ACTIVE","138785586.00","2026-09-30T00:00:00+07:00"
"ACC-0010771","CUST-009089","INDIVIDUAL","WALLET","IDR","2020-12-03","2025-01-14","CLOSED","33769689.00","2026-09-30T00:00:00+07:00"
"ACC-0010772","CUST-009090","INDIVIDUAL","WALLET","IDR","2026-02-04","","ACTIVE","147357037.00","2026-09-30T00:00:00+07:00"
"ACC-0010773","CUST-009091","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-06-22","2024-07-02","CLOSED","58362180.00","2026-09-30T00:00:00+07:00"
"ACC-0010774","CUST-009091","INDIVIDUAL","WALLET","IDR","2021-10-03","","ACTIVE","51516184.00","2026-09-30T00:00:00+07:00"
"ACC-0010775","CUST-009092","INDIVIDUAL","WALLET","IDR","2023-03-30","","ACTIVE","214051719.00","2026-09-30T00:00:00+07:00"
"ACC-0010776","CUST-009093","INDIVIDUAL","WALLET","IDR","2022-01-28","","ACTIVE","137398658.00","2026-09-30T00:00:00+07:00"
"ACC-0010777","CUST-009094","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-07-13","","ACTIVE","84544886.00","2026-09-30T00:00:00+07:00"
"ACC-0010778","CUST-009095","INDIVIDUAL","WALLET","IDR","2024-02-03","","ACTIVE","22733856.00","2026-09-30T00:00:00+07:00"
"ACC-0010779","CUST-009096","INDIVIDUAL","WALLET","IDR","2022-09-30","","ACTIVE","242495724.00","2026-09-30T00:00:00+07:00"
"ACC-0010780","CUST-009097","INDIVIDUAL","WALLET","IDR","2024-07-09","","DORMANT","103970888.00","2026-09-30T00:00:00+07:00"
"ACC-0010781","CUST-009098","INDIVIDUAL","WALLET","IDR","2025-08-04","","ACTIVE","244819268.00","2026-09-30T00:00:00+07:00"
"ACC-0010782","CUST-009099","INDIVIDUAL","WALLET","IDR","2021-03-28","","ACTIVE","103486859.00","2026-09-30T00:00:00+07:00"
"ACC-0010783","CUST-009099","INDIVIDUAL","WALLET","IDR","2022-03-31","","ACTIVE","206948140.00","2026-09-30T00:00:00+07:00"
"ACC-0010784","CUST-009100","INDIVIDUAL","WALLET","IDR","2023-02-07","","ACTIVE","89082099.00","2026-09-30T00:00:00+07:00"
"ACC-0010785","CUST-009101","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-05-19","","ACTIVE","181268272.00","2026-09-30T00:00:00+07:00"
"ACC-0010786","CUST-009102","INDIVIDUAL","WALLET","IDR","2022-06-21","","ACTIVE","75961792.00","2026-09-30T00:00:00+07:00"
"ACC-0010787","CUST-009103","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-07-08","","ACTIVE","193634004.00","2026-09-30T00:00:00+07:00"
"ACC-0010788","CUST-009104","INDIVIDUAL","WALLET","IDR","2024-07-21","","ACTIVE","154159416.00","2026-09-30T00:00:00+07:00"
"ACC-0010789","CUST-009104","INDIVIDUAL","WALLET","IDR","2025-10-06","","ACTIVE","232508668.00","2026-09-30T00:00:00+07:00"
"ACC-0010790","CUST-009105","INDIVIDUAL","WALLET","IDR","2020-10-26","","ACTIVE","166463743.00","2026-09-30T00:00:00+07:00"
"ACC-0010791","CUST-009106","INDIVIDUAL","WALLET","IDR","2022-11-28","","ACTIVE","125387949.00","2026-09-30T00:00:00+07:00"
"ACC-0010792","CUST-009107","INDIVIDUAL","WALLET","IDR","2022-09-04","","ACTIVE","193391388.00","2026-09-30T00:00:00+07:00"
"ACC-0010793","CUST-009108","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2026-01-05","","DORMANT","59084735.00","2026-09-30T00:00:00+07:00"
"ACC-0010794","CUST-009109","INDIVIDUAL","WALLET","IDR","2021-06-11","","ACTIVE","580678.00","2026-09-30T00:00:00+07:00"
"ACC-0010795","CUST-009110","INDIVIDUAL","WALLET","IDR","2024-07-31","","ACTIVE","159904575.00","2026-09-30T00:00:00+07:00"
"ACC-0010796","CUST-009111","INDIVIDUAL","WALLET","IDR","2024-11-10","","ACTIVE","108909480.00","2026-09-30T00:00:00+07:00"
"ACC-0010797","CUST-009111","INDIVIDUAL","WALLET","IDR","2022-05-03","","ACTIVE","241558148.00","2026-09-30T00:00:00+07:00"
"ACC-0010798","CUST-009112","INDIVIDUAL","WALLET","IDR","2024-05-09","","ACTIVE","150154056.00","2026-09-30T00:00:00+07:00"
"ACC-0010799","CUST-009113","INDIVIDUAL","WALLET","IDR","2023-11-12","","ACTIVE","54041571.00","2026-09-30T00:00:00+07:00"
"ACC-0010800","CUST-009114","INDIVIDUAL","WALLET","IDR","2024-11-04","","DORMANT","221221400.00","2026-09-30T00:00:00+07:00"
"ACC-0010801","CUST-009115","INDIVIDUAL","WALLET","IDR","2021-07-16","","DORMANT","24981584.00","2026-09-30T00:00:00+07:00"
"ACC-0010802","CUST-009116","INDIVIDUAL","WALLET","IDR","2023-09-20","","ACTIVE","135024833.00","2026-09-30T00:00:00+07:00"
"ACC-0010803","CUST-009117","INDIVIDUAL","WALLET","IDR","2021-06-10","","ACTIVE","16517817.00","2026-09-30T00:00:00+07:00"
"ACC-0010804","CUST-009118","INDIVIDUAL","WALLET","IDR","2022-06-15","","ACTIVE","183794211.00","2026-09-30T00:00:00+07:00"
"ACC-0010805","CUST-009119","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-04-29","","ACTIVE","112196813.00","2026-09-30T00:00:00+07:00"
"ACC-0010806","CUST-009120","INDIVIDUAL","WALLET","IDR","2022-10-06","","ACTIVE","248344608.00","2026-09-30T00:00:00+07:00"
"ACC-0010807","CUST-009121","INDIVIDUAL","WALLET","IDR","2024-08-01","","DORMANT","87367001.00","2026-09-30T00:00:00+07:00"
"ACC-0010808","CUST-009122","INDIVIDUAL","WALLET","IDR","2022-07-23","","ACTIVE","20442445.00","2026-09-30T00:00:00+07:00"
"ACC-0010809","CUST-009123","INDIVIDUAL","WALLET","IDR","2021-07-02","","ACTIVE","175872694.00","2026-09-30T00:00:00+07:00"
"ACC-0010810","CUST-009124","INDIVIDUAL","WALLET","IDR","2020-11-07","","ACTIVE","48072175.00","2026-09-30T00:00:00+07:00"
"ACC-0010811","CUST-009125","INDIVIDUAL","WALLET","IDR","2025-11-19","","ACTIVE","22661615.00","2026-09-30T00:00:00+07:00"
"ACC-0010812","CUST-009126","INDIVIDUAL","WALLET","IDR","2021-04-06","","ACTIVE","29571216.00","2026-09-30T00:00:00+07:00"
"ACC-0010813","CUST-009127","INDIVIDUAL","WALLET","IDR","2022-03-09","","ACTIVE","162365441.00","2026-09-30T00:00:00+07:00"
"ACC-0010814","CUST-009128","INDIVIDUAL","WALLET","IDR","2022-11-24","","ACTIVE","80463708.00","2026-09-30T00:00:00+07:00"
"ACC-0010815","CUST-009129","INDIVIDUAL","WALLET","IDR","2025-01-09","","ACTIVE","25084780.00","2026-09-30T00:00:00+07:00"
"ACC-0010816","CUST-009130","INDIVIDUAL","WALLET","IDR","2025-12-30","","ACTIVE","106529809.00","2026-09-30T00:00:00+07:00"
"ACC-0010817","CUST-009130","INDIVIDUAL","WALLET","IDR","2021-12-23","","ACTIVE","109330255.00","2026-09-30T00:00:00+07:00"
"ACC-0010818","CUST-009131","INDIVIDUAL","WALLET","IDR","2025-12-03","","ACTIVE","125052092.00","2026-09-30T00:00:00+07:00"
"ACC-0010819","CUST-009132","INDIVIDUAL","WALLET","IDR","2025-11-22","","ACTIVE","39869122.00","2026-09-30T00:00:00+07:00"
"ACC-0010820","CUST-009132","INDIVIDUAL","WALLET","IDR","2024-04-21","","ACTIVE","59172734.00","2026-09-30T00:00:00+07:00"
"ACC-0010821","CUST-009133","INDIVIDUAL","WALLET","IDR","2024-12-06","","ACTIVE","74909896.00","2026-09-30T00:00:00+07:00"
"ACC-0010822","CUST-009134","INDIVIDUAL","WALLET","IDR","2022-02-01","","ACTIVE","192349660.00","2026-09-30T00:00:00+07:00"
"ACC-0010823","CUST-009135","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-01-26","","ACTIVE","220720872.00","2026-09-30T00:00:00+07:00"
"ACC-0010824","CUST-009136","INDIVIDUAL","WALLET","IDR","2022-12-14","","ACTIVE","149505805.00","2026-09-30T00:00:00+07:00"
"ACC-0010825","CUST-009137","INDIVIDUAL","WALLET","IDR","2022-02-12","","ACTIVE","104540832.00","2026-09-30T00:00:00+07:00"
"ACC-0010826","CUST-009137","INDIVIDUAL","WALLET","IDR","2024-09-10","","ACTIVE","136273709.00","2026-09-30T00:00:00+07:00"
"ACC-0010827","CUST-009138","INDIVIDUAL","WALLET","IDR","2021-08-28","2024-06-05","CLOSED","146634663.00","2026-09-30T00:00:00+07:00"
"ACC-0010828","CUST-009139","INDIVIDUAL","WALLET","IDR","2023-05-24","","ACTIVE","156812476.00","2026-09-30T00:00:00+07:00"
"ACC-0010829","CUST-009140","INDIVIDUAL","WALLET","IDR","2024-05-24","","ACTIVE","106331730.00","2026-09-30T00:00:00+07:00"
"ACC-0010830","CUST-009141","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-08-07","","ACTIVE","145883478.00","2026-09-30T00:00:00+07:00"
"ACC-0010831","CUST-009142","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-08-28","","ACTIVE","114888770.00","2026-09-30T00:00:00+07:00"
"ACC-0010832","CUST-009143","INDIVIDUAL","WALLET","IDR","2023-07-14","","ACTIVE","183917529.00","2026-09-30T00:00:00+07:00"
"ACC-0010833","CUST-009144","INDIVIDUAL","WALLET","IDR","2022-01-19","","ACTIVE","220864978.00","2026-09-30T00:00:00+07:00"
"ACC-0010834","CUST-009144","INDIVIDUAL","WALLET","IDR","2023-01-30","","ACTIVE","141595575.00","2026-09-30T00:00:00+07:00"
"ACC-0010835","CUST-009144","INDIVIDUAL","WALLET","IDR","2021-07-14","","ACTIVE","212636179.00","2026-09-30T00:00:00+07:00"
"ACC-0010836","CUST-009145","INDIVIDUAL","WALLET","IDR","2023-12-08","","ACTIVE","52144511.00","2026-09-30T00:00:00+07:00"
"ACC-0010837","CUST-009146","INDIVIDUAL","WALLET","IDR","2025-04-16","","ACTIVE","77769016.00","2026-09-30T00:00:00+07:00"
"ACC-0010838","CUST-009147","INDIVIDUAL","WALLET","IDR","2022-08-09","","DORMANT","201379134.00","2026-09-30T00:00:00+07:00"
"ACC-0010839","CUST-009148","INDIVIDUAL","WALLET","IDR","2022-09-28","","ACTIVE","195330281.00","2026-09-30T00:00:00+07:00"
"ACC-0010840","CUST-009149","INDIVIDUAL","WALLET","IDR","2022-06-16","","ACTIVE","137298293.00","2026-09-30T00:00:00+07:00"
"ACC-0010841","CUST-009149","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-12-13","","ACTIVE","208455840.00","2026-09-30T00:00:00+07:00"
"ACC-0010842","CUST-009150","INDIVIDUAL","WALLET","IDR","2022-05-05","","ACTIVE","89579075.00","2026-09-30T00:00:00+07:00"
"ACC-0010843","CUST-009151","INDIVIDUAL","WALLET","IDR","2021-10-19","","ACTIVE","35953272.00","2026-09-30T00:00:00+07:00"
"ACC-0010844","CUST-009152","INDIVIDUAL","WALLET","IDR","2022-08-21","","ACTIVE","13382000.00","2026-09-30T00:00:00+07:00"
"ACC-0010845","CUST-009153","INDIVIDUAL","WALLET","IDR","2024-06-15","","ACTIVE","66774441.00","2026-09-30T00:00:00+07:00"
"ACC-0010846","CUST-009154","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-08-03","","ACTIVE","39447814.00","2026-09-30T00:00:00+07:00"
"ACC-0010847","CUST-009155","INDIVIDUAL","WALLET","IDR","2022-12-16","","ACTIVE","3223451.00","2026-09-30T00:00:00+07:00"
"ACC-0010848","CUST-009156","INDIVIDUAL","WALLET","IDR","2024-12-05","","ACTIVE","213005982.00","2026-09-30T00:00:00+07:00"
"ACC-0010849","CUST-009157","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2020-10-24","","ACTIVE","139579345.00","2026-09-30T00:00:00+07:00"
"ACC-0010850","CUST-009158","INDIVIDUAL","WALLET","IDR","2021-02-20","","ACTIVE","203153601.00","2026-09-30T00:00:00+07:00"
"ACC-0010851","CUST-009158","INDIVIDUAL","WALLET","IDR","2024-10-31","","ACTIVE","15133232.00","2026-09-30T00:00:00+07:00"
"ACC-0010852","CUST-009159","INDIVIDUAL","WALLET","IDR","2022-01-03","","ACTIVE","53751063.00","2026-09-30T00:00:00+07:00"
"ACC-0010853","CUST-009160","INDIVIDUAL","WALLET","IDR","2021-04-15","","ACTIVE","219325977.00","2026-09-30T00:00:00+07:00"
"ACC-0010854","CUST-009161","INDIVIDUAL","WALLET","IDR","2020-11-05","","ACTIVE","52781186.00","2026-09-30T00:00:00+07:00"
"ACC-0010855","CUST-009161","INDIVIDUAL","WALLET","IDR","2024-10-30","","ACTIVE","141520231.00","2026-09-30T00:00:00+07:00"
"ACC-0010856","CUST-009162","INDIVIDUAL","WALLET","IDR","2021-06-11","","ACTIVE","57103158.00","2026-09-30T00:00:00+07:00"
"ACC-0010857","CUST-009163","INDIVIDUAL","WALLET","IDR","2022-05-13","","DORMANT","61364335.00","2026-09-30T00:00:00+07:00"
"ACC-0010858","CUST-009164","INDIVIDUAL","WALLET","IDR","2024-09-04","","ACTIVE","41023004.00","2026-09-30T00:00:00+07:00"
"ACC-0010859","CUST-009165","INDIVIDUAL","WALLET","IDR","2025-08-27","","ACTIVE","119168651.00","2026-09-30T00:00:00+07:00"
"ACC-0010860","CUST-009166","INDIVIDUAL","WALLET","IDR","2021-11-27","","ACTIVE","143579425.00","2026-09-30T00:00:00+07:00"
"ACC-0010861","CUST-009167","INDIVIDUAL","WALLET","IDR","2024-05-18","","ACTIVE","55555298.00","2026-09-30T00:00:00+07:00"
"ACC-0010862","CUST-009168","INDIVIDUAL","WALLET","IDR","2021-01-25","","ACTIVE","141819396.00","2026-09-30T00:00:00+07:00"
"ACC-0010863","CUST-009169","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-12-26","","ACTIVE","385702.00","2026-09-30T00:00:00+07:00"
"ACC-0010864","CUST-009170","INDIVIDUAL","WALLET","IDR","2024-03-07","","ACTIVE","66557372.00","2026-09-30T00:00:00+07:00"
"ACC-0010865","CUST-009171","INDIVIDUAL","WALLET","IDR","2023-01-23","","ACTIVE","196607502.00","2026-09-30T00:00:00+07:00"
"ACC-0010866","CUST-009172","INDIVIDUAL","WALLET","IDR","2025-04-17","","ACTIVE","113055221.00","2026-09-30T00:00:00+07:00"
"ACC-0010867","CUST-009173","INDIVIDUAL","WALLET","IDR","2026-02-27","","ACTIVE","22865463.00","2026-09-30T00:00:00+07:00"
"ACC-0010868","CUST-009174","INDIVIDUAL","WALLET","IDR","2023-10-23","","ACTIVE","13979281.00","2026-09-30T00:00:00+07:00"
"ACC-0010869","CUST-009175","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-11-15","","ACTIVE","108777290.00","2026-09-30T00:00:00+07:00"
"ACC-0010870","CUST-009176","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-02-07","","ACTIVE","239477437.00","2026-09-30T00:00:00+07:00"
"ACC-0010871","CUST-009176","INDIVIDUAL","WALLET","IDR","2022-04-20","2024-03-20","CLOSED","125604880.00","2026-09-30T00:00:00+07:00"
"ACC-0010872","CUST-009177","INDIVIDUAL","WALLET","IDR","2024-05-16","","ACTIVE","23167802.00","2026-09-30T00:00:00+07:00"
"ACC-0010873","CUST-009178","INDIVIDUAL","WALLET","IDR","2021-02-24","","RESTRICTED","145123557.00","2026-09-30T00:00:00+07:00"
"ACC-0010874","CUST-009179","INDIVIDUAL","WALLET","IDR","2024-03-07","","ACTIVE","135319054.00","2026-09-30T00:00:00+07:00"
"ACC-0010875","CUST-009180","INDIVIDUAL","WALLET","IDR","2021-03-03","","ACTIVE","140775655.00","2026-09-30T00:00:00+07:00"
"ACC-0010876","CUST-ER00001","INDIVIDUAL","WALLET","IDR","2021-05-23","","ACTIVE","41899858.00","2026-09-30T00:00:00+07:00"
"ACC-0010877","CUST-ER00002","INDIVIDUAL","WALLET","IDR","2024-12-15","","ACTIVE","86839694.00","2026-09-30T00:00:00+07:00"
"ACC-0010878","CUST-ER00003","INDIVIDUAL","WALLET","IDR","2025-07-03","","ACTIVE","168574654.00","2026-09-30T00:00:00+07:00"
"ACC-0010879","CUST-ER00004","INDIVIDUAL","WALLET","IDR","2021-02-05","","ACTIVE","70447045.00","2026-09-30T00:00:00+07:00"
"ACC-0010880","CUST-ER00005","INDIVIDUAL","WALLET","IDR","2021-08-29","","ACTIVE","203747939.00","2026-09-30T00:00:00+07:00"
"ACC-0010881","CUST-ER00005","INDIVIDUAL","WALLET","IDR","2023-07-12","","ACTIVE","30902346.00","2026-09-30T00:00:00+07:00"
"ACC-0010882","CUST-ER00005","INDIVIDUAL","WALLET","IDR","2025-01-17","","ACTIVE","29999159.00","2026-09-30T00:00:00+07:00"
"ACC-0010883","CUST-ER00006","INDIVIDUAL","WALLET","IDR","2023-03-30","","ACTIVE","126282642.00","2026-09-30T00:00:00+07:00"
"ACC-0010884","CUST-ER00007","INDIVIDUAL","WALLET","IDR","2024-12-07","","ACTIVE","154032910.00","2026-09-30T00:00:00+07:00"
"ACC-0010885","CUST-ER00007","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-11-21","","ACTIVE","15819289.00","2026-09-30T00:00:00+07:00"
"ACC-0010886","CUST-ER00008","INDIVIDUAL","WALLET","IDR","2020-10-30","","ACTIVE","114106543.00","2026-09-30T00:00:00+07:00"
"ACC-0010887","CUST-ER00009","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-03-14","","ACTIVE","110774228.00","2026-09-30T00:00:00+07:00"
"ACC-0010888","CUST-ER00010","INDIVIDUAL","WALLET","IDR","2025-05-02","","ACTIVE","230910849.00","2026-09-30T00:00:00+07:00"
"ACC-0010889","CUST-ER00011","INDIVIDUAL","WALLET","IDR","2025-05-17","","ACTIVE","224926973.00","2026-09-30T00:00:00+07:00"
"ACC-0010890","CUST-ER00011","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-09-09","","ACTIVE","6410230.00","2026-09-30T00:00:00+07:00"
"ACC-0010891","CUST-ER00012","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-06-06","","ACTIVE","203746195.00","2026-09-30T00:00:00+07:00"
"ACC-0010892","CUST-ER00013","INDIVIDUAL","WALLET","IDR","2023-09-22","","ACTIVE","102922553.00","2026-09-30T00:00:00+07:00"
"ACC-0010893","CUST-ER00014","INDIVIDUAL","WALLET","IDR","2021-08-04","","ACTIVE","100773942.00","2026-09-30T00:00:00+07:00"
"ACC-0010894","CUST-ER00015","INDIVIDUAL","WALLET","IDR","2022-05-17","","ACTIVE","123929942.00","2026-09-30T00:00:00+07:00"
"ACC-0010895","CUST-ER00016","INDIVIDUAL","WALLET","IDR","2025-11-15","","ACTIVE","237876311.00","2026-09-30T00:00:00+07:00"
"ACC-0010896","CUST-ER00017","INDIVIDUAL","WALLET","IDR","2024-06-04","","ACTIVE","93796470.00","2026-09-30T00:00:00+07:00"
"ACC-0010897","CUST-ER00018","INDIVIDUAL","WALLET","IDR","2024-11-04","","ACTIVE","211394256.00","2026-09-30T00:00:00+07:00"
"ACC-0010898","CUST-ER00019","INDIVIDUAL","WALLET","IDR","2024-01-16","","ACTIVE","173818074.00","2026-09-30T00:00:00+07:00"
"ACC-0010899","CUST-ER00020","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-03-14","","DORMANT","118892425.00","2026-09-30T00:00:00+07:00"
"ACC-0010900","CUST-ER00021","INDIVIDUAL","WALLET","IDR","2021-04-09","","ACTIVE","132706433.00","2026-09-30T00:00:00+07:00"
"ACC-0010901","CUST-ER00022","INDIVIDUAL","WALLET","IDR","2022-09-08","","ACTIVE","248944474.00","2026-09-30T00:00:00+07:00"
"ACC-0010902","CUST-ER00023","INDIVIDUAL","WALLET","IDR","2023-11-16","","ACTIVE","61918426.00","2026-09-30T00:00:00+07:00"
"ACC-0010903","CUST-ER00024","INDIVIDUAL","WALLET","IDR","2023-06-15","","ACTIVE","25045500.00","2026-09-30T00:00:00+07:00"
"ACC-0010904","CUST-ER00025","INDIVIDUAL","WALLET","IDR","2023-08-17","","ACTIVE","173347956.00","2026-09-30T00:00:00+07:00"
"ACC-0010905","CUST-ER00026","INDIVIDUAL","WALLET","IDR","2022-11-04","","ACTIVE","101491278.00","2026-09-30T00:00:00+07:00"
"ACC-0010906","CUST-ER00026","INDIVIDUAL","WALLET","IDR","2024-10-25","","RESTRICTED","155378762.00","2026-09-30T00:00:00+07:00"
"ACC-0010907","CUST-ER00027","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-07-29","","DORMANT","223205368.00","2026-09-30T00:00:00+07:00"
"ACC-0010908","CUST-ER00028","INDIVIDUAL","WALLET","IDR","2023-11-02","","ACTIVE","105176285.00","2026-09-30T00:00:00+07:00"
"ACC-0010909","CUST-ER00029","INDIVIDUAL","WALLET","IDR","2025-10-27","","ACTIVE","86548364.00","2026-09-30T00:00:00+07:00"
"ACC-0010910","CUST-ER00030","INDIVIDUAL","WALLET","IDR","2023-09-14","","ACTIVE","125151901.00","2026-09-30T00:00:00+07:00"
"ACC-0010911","CUST-ER00031","INDIVIDUAL","WALLET","IDR","2023-04-16","","ACTIVE","193400001.00","2026-09-30T00:00:00+07:00"
"ACC-0010912","CUST-ER00032","INDIVIDUAL","WALLET","IDR","2025-09-05","","ACTIVE","133036296.00","2026-09-30T00:00:00+07:00"
"ACC-0010913","CUST-ER00033","INDIVIDUAL","WALLET","IDR","2025-05-22","","ACTIVE","35311660.00","2026-09-30T00:00:00+07:00"
"ACC-0010914","CUST-ER00033","INDIVIDUAL","WALLET","IDR","2024-04-15","","ACTIVE","237517097.00","2026-09-30T00:00:00+07:00"
"ACC-0010915","CUST-ER00034","INDIVIDUAL","WALLET","IDR","2025-06-19","","ACTIVE","222218046.00","2026-09-30T00:00:00+07:00"
"ACC-0010916","CUST-ER00035","INDIVIDUAL","WALLET","IDR","2024-08-09","","ACTIVE","15788283.00","2026-09-30T00:00:00+07:00"
"ACC-0010917","CUST-ER00036","INDIVIDUAL","WALLET","IDR","2023-10-22","","ACTIVE","180689799.00","2026-09-30T00:00:00+07:00"
"ACC-0010918","CUST-ER00037","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-07-06","","DORMANT","225912041.00","2026-09-30T00:00:00+07:00"
"ACC-0010919","CUST-ER00038","INDIVIDUAL","WALLET","IDR","2022-11-20","","ACTIVE","56915216.00","2026-09-30T00:00:00+07:00"
"ACC-0010920","CUST-ER00039","INDIVIDUAL","WALLET","IDR","2020-10-12","","ACTIVE","110980486.00","2026-09-30T00:00:00+07:00"
"ACC-0010921","CUST-ER00040","INDIVIDUAL","WALLET","IDR","2025-07-23","","ACTIVE","110432815.00","2026-09-30T00:00:00+07:00"
"ACC-0010922","CUST-ER00041","INDIVIDUAL","WALLET","IDR","2022-04-29","","ACTIVE","13988296.00","2026-09-30T00:00:00+07:00"
"ACC-0010923","CUST-ER00042","INDIVIDUAL","WALLET","IDR","2025-07-27","","ACTIVE","31503643.00","2026-09-30T00:00:00+07:00"
"ACC-0010924","CUST-ER00043","INDIVIDUAL","WALLET","IDR","2023-11-20","","ACTIVE","144963962.00","2026-09-30T00:00:00+07:00"
"ACC-0010925","CUST-ER00044","INDIVIDUAL","WALLET","IDR","2024-05-17","","DORMANT","248499549.00","2026-09-30T00:00:00+07:00"
"ACC-0010926","CUST-ER00045","INDIVIDUAL","WALLET","IDR","2021-11-08","","ACTIVE","214802582.00","2026-09-30T00:00:00+07:00"
"ACC-0010927","CUST-ER00046","INDIVIDUAL","WALLET","IDR","2024-02-12","","ACTIVE","112852236.00","2026-09-30T00:00:00+07:00"
"ACC-0010928","CUST-ER00047","INDIVIDUAL","WALLET","IDR","2025-08-13","","RESTRICTED","20984972.00","2026-09-30T00:00:00+07:00"
"ACC-0010929","CUST-ER00048","INDIVIDUAL","WALLET","IDR","2024-09-29","","ACTIVE","242285280.00","2026-09-30T00:00:00+07:00"
"ACC-0010930","CUST-ER00049","INDIVIDUAL","WALLET","IDR","2025-12-15","","DORMANT","118284530.00","2026-09-30T00:00:00+07:00"
"ACC-0010931","CUST-ER00050","INDIVIDUAL","WALLET","IDR","2023-07-21","","ACTIVE","15349809.00","2026-09-30T00:00:00+07:00"
"ACC-0010932","CUST-ER00051","INDIVIDUAL","WALLET","IDR","2021-09-02","","DORMANT","16111750.00","2026-09-30T00:00:00+07:00"
"ACC-0010933","CUST-ER00052","INDIVIDUAL","WALLET","IDR","2023-11-10","","ACTIVE","39407983.00","2026-09-30T00:00:00+07:00"
"ACC-0010934","CUST-ER00052","INDIVIDUAL","WALLET","IDR","2022-03-24","","ACTIVE","241810227.00","2026-09-30T00:00:00+07:00"
"ACC-0010935","CUST-ER00053","INDIVIDUAL","WALLET","IDR","2025-02-04","","ACTIVE","166804200.00","2026-09-30T00:00:00+07:00"
"ACC-0010936","CUST-ER00054","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-10-23","2028-08-28","CLOSED","75683932.00","2026-09-30T00:00:00+07:00"
"ACC-0010937","CUST-ER00054","INDIVIDUAL","WALLET","IDR","2023-04-17","","ACTIVE","50769625.00","2026-09-30T00:00:00+07:00"
"ACC-0010938","CUST-ER00055","INDIVIDUAL","WALLET","IDR","2022-07-31","","ACTIVE","206544361.00","2026-09-30T00:00:00+07:00"
"ACC-0010939","CUST-ER00056","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-10-26","","ACTIVE","125352875.00","2026-09-30T00:00:00+07:00"
"ACC-0010940","CUST-ER00057","INDIVIDUAL","WALLET","IDR","2021-07-19","","ACTIVE","80666151.00","2026-09-30T00:00:00+07:00"
"ACC-0010941","CUST-ER00058","INDIVIDUAL","WALLET","IDR","2025-04-21","","ACTIVE","55235118.00","2026-09-30T00:00:00+07:00"
"ACC-0010942","CUST-ER00059","INDIVIDUAL","WALLET","IDR","2021-09-13","2026-03-01","CLOSED","138282192.00","2026-09-30T00:00:00+07:00"
"ACC-0010943","CUST-ER00060","INDIVIDUAL","WALLET","IDR","2021-06-08","","ACTIVE","79312903.00","2026-09-30T00:00:00+07:00"
"ACC-0010944","CUST-ER00061","INDIVIDUAL","WALLET","IDR","2025-09-15","","ACTIVE","103050759.00","2026-09-30T00:00:00+07:00"
